height,weight,size
162.0,58.0,M
162.0,58.0,M
162.0,64.0,XL
162.0,64.0,XL
160.0,61.0,M
160.0,61.0,M
169.0,60.0,M
169.0,60.0,M
175.0,76.0,L
172.0,72.0,M
175.0,80.0,XL
175.0,80.0,XL
175.0,80.0,XL
172.0,72.0,M
169.0,60.0,M
167.0,70.0,L
172.0,78.0,XL
167.0,70.0,L
165.0,57.0,L
167.0,70.0,L
178.0,75.0,L
172.0,72.0,M
172.0,72.0,M
178.0,75.0,L
168.0,50.0,S
178.0,75.0,L
178.0,75.0,L
178.0,75.0,L
157.0,52.0,S
165.0,48.0,S
165.0,48.0,S
165.0,48.0,S
165.0,48.0,S
165.0,48.0,S
164.0,47.0,S
164.0,47.0,S
164.0,47.0,S
175.0,95.0,XL
159.0,50.0,S
159.0,50.0,S
158.0,58.0,L
180.0,75.0,XL
173.0,66.0,XL
165.0,59.0,M
180.0,75.0,XL
162.0,54.0,S
161.0,54.0,M
166.0,64.0,L
160.0,50.0,M
164.0,57.0,M
169.0,60.0,M
169.0,60.0,M
164.0,47.0,S
164.0,47.0,S
164.0,47.0,S
164.0,49.0,S
175.0,65.0,L
156.0,79.0,XL
163.0,59.0,M
163.0,59.0,M
165.0,51.0,M
166.0,59.0,M
166.0,59.0,M
165.0,49.0,S
165.0,49.0,S
165.0,49.0,S
165.0,49.0,S
177.0,73.0,L
177.0,73.0,L
165.0,49.0,S
165.0,49.0,S
177.0,73.0,L
177.0,73.0,L
160.0,45.0,S
177.0,81.0,XL
153.0,44.0,S
153.0,44.0,S
153.0,44.0,S
163.0,62.0,M
158.0,51.0,S
160.0,50.0,S
163.0,62.0,M
166.0,58.0,L
170.0,69.0,M
170.0,69.0,M
170.0,69.0,M
170.0,69.0,M
164.0,68.0,M
170.0,69.0,M
164.0,58.0,S
165.0,51.0,M
165.0,57.0,L
153.0,44.0,S
153.0,44.0,S
153.0,44.0,S
177.0,64.0,L
177.0,64.0,L
153.0,44.0,S
153.0,44.0,S
153.0,44.0,S
163.0,50.0,S
168.0,52.0,S
160.0,56.0,M
155.0,54.0,M
168.0,52.0,S
164.0,68.0,M
163.0,53.0,M
170.0,78.0,L
168.0,52.0,S
167.0,64.0,M
170.0,78.0,L
170.0,61.0,L
163.0,53.0,M
177.0,75.0,XL
177.0,75.0,XL
180.0,84.0,XL
163.0,53.0,M
163.0,53.0,M
177.0,75.0,XL
180.0,84.0,XL
180.0,84.0,XL
164.0,58.0,S
180.0,84.0,XL
185.0,102.0,XL
182.0,100.0,XL
182.0,100.0,XL
164.0,58.0,S
164.0,58.0,S
164.0,58.0,S
164.0,58.0,S
161.0,52.0,M
164.0,58.0,S
161.0,52.0,M
172.0,72.0,M
177.0,75.0,XL
161.0,51.0,S
178.0,61.0,L
178.0,61.0,L
178.0,61.0,L
170.0,69.0,M
178.0,61.0,L
167.0,63.0,M
173.0,72.0,L
160.0,48.0,S
160.0,48.0,S
180.0,84.0,XL
173.0,69.0,L
173.0,69.0,L
167.0,63.0,M
161.0,52.0,M
161.0,52.0,M
161.0,52.0,M
161.0,52.0,M
159.0,57.0,M
159.0,57.0,M
179.0,75.0,XL
179.0,75.0,XL
179.0,75.0,XL
170.0,56.0,M
179.0,75.0,XL
159.0,57.0,M
186.0,90.0,XL
170.0,60.0,M
170.0,60.0,M
162.0,52.0,S
170.0,61.0,L
167.0,63.0,M
170.0,61.0,L
157.0,46.0,S
168.0,69.0,L
161.0,48.0,S
166.0,70.0,L
166.0,70.0,L
175.0,95.0,XL
168.0,67.0,L
161.0,50.0,M
161.0,50.0,M
186.0,83.0,XL
186.0,83.0,XL
166.0,74.0,L
186.0,83.0,XL
186.0,83.0,XL
186.0,83.0,XL
186.0,83.0,XL
186.0,83.0,XL
186.0,83.0,XL
178.0,60.0,L
166.0,74.0,L
178.0,60.0,L
174.0,63.0,M
174.0,63.0,M
174.0,63.0,M
174.0,63.0,M
174.0,63.0,M
174.0,63.0,M
174.0,63.0,M
166.0,74.0,L
166.0,74.0,L
176.0,72.0,L
168.0,70.0,L
186.0,90.0,XL
174.0,71.0,L
168.0,69.0,L
174.0,63.0,L
174.0,63.0,L
174.0,63.0,L
174.0,63.0,L
181.0,64.0,L
174.0,63.0,L
181.0,64.0,L
181.0,64.0,L
181.0,64.0,L
181.0,64.0,L
174.0,61.0,M
181.0,64.0,L
181.0,64.0,L
174.0,61.0,M
174.0,61.0,M
181.0,64.0,L
181.0,64.0,L
160.0,64.0,L
181.0,64.0,L
181.0,64.0,L
181.0,64.0,L
161.0,50.0,S
170.0,72.0,L
158.0,50.0,S
169.0,70.0,L
169.0,70.0,L
169.0,70.0,L
177.0,90.0,XL
155.0,46.0,S
180.0,89.0,XL
180.0,89.0,XL
168.0,59.0,S
168.0,59.0,S
159.0,45.0,S
165.0,59.0,M
159.0,45.0,S
170.0,67.0,L
155.0,54.0,M
173.0,66.0,XL
172.0,64.0,M
168.0,67.0,L
180.0,75.0,XL
180.0,75.0,XL
180.0,75.0,XL
173.0,66.0,XL
173.0,66.0,XL
180.0,75.0,XL
166.0,70.0,L
162.0,54.0,S
158.0,58.0,L
153.0,45.0,S
158.0,58.0,L
160.0,56.0,M
169.0,52.0,S
160.0,60.0,M
180.0,90.0,XL
169.0,52.0,S
160.0,60.0,M
174.0,61.0,M
160.0,60.0,M
160.0,60.0,M
160.0,60.0,M
160.0,60.0,M
178.0,60.0,L
164.0,55.0,M
164.0,55.0,M
175.0,95.0,XL
174.0,61.0,M
168.0,80.0,L
161.0,76.0,L
161.0,76.0,L
161.0,76.0,L
161.0,76.0,L
173.0,67.0,M
159.0,52.0,M
158.0,59.0,L
158.0,59.0,L
159.0,52.0,M
178.0,60.0,L
180.0,90.0,XL
159.0,52.0,M
148.0,43.0,S
148.0,43.0,S
178.0,60.0,L
178.0,60.0,L
180.0,76.0,XL
163.0,54.0,S
155.0,57.0,L
155.0,57.0,L
180.0,76.0,XL
180.0,76.0,XL
170.0,61.0,L
163.0,60.0,L
171.0,90.0,XL
171.0,90.0,XL
171.0,90.0,XL
165.0,53.0,M
171.0,90.0,XL
171.0,90.0,XL
165.0,45.0,XS
165.0,52.0,M
165.0,52.0,M
180.0,90.0,XL
165.0,53.0,M
179.0,63.0,L
180.0,82.0,XL
179.0,63.0,L
179.0,63.0,L
179.0,63.0,L
165.0,62.0,S
155.0,55.0,M
165.0,62.0,S
150.0,76.0,XL
150.0,76.0,XL
171.0,72.0,L
180.0,76.0,XL
180.0,76.0,XL
180.0,76.0,XL
180.0,76.0,XL
180.0,76.0,XL
176.0,62.0,M
159.0,57.0,M
161.0,54.0,M
165.0,52.0,S
161.0,53.0,M
155.0,46.0,S
155.0,46.0,S
155.0,46.0,S
177.0,90.0,XL
177.0,90.0,XL
177.0,90.0,XL
177.0,85.0,XL
166.0,64.0,L
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
166.0,54.0,M
166.0,54.0,M
158.0,56.0,M
158.0,56.0,M
160.0,50.0,S
158.0,71.0,XL
158.0,71.0,XL
160.0,52.0,M
158.0,71.0,XL
174.0,74.0,L
174.0,74.0,L
174.0,68.0,L
174.0,68.0,L
176.0,62.0,M
172.0,72.0,M
172.0,72.0,M
165.0,58.0,L
174.0,68.0,L
174.0,68.0,L
168.0,48.0,M
168.0,48.0,M
168.0,48.0,M
168.0,48.0,M
168.0,48.0,M
168.0,48.0,M
168.0,48.0,M
155.0,45.0,S
155.0,45.0,S
155.0,45.0,S
163.0,54.0,S
179.0,78.0,L
179.0,78.0,L
179.0,78.0,L
179.0,78.0,L
179.0,78.0,L
160.0,51.0,S
160.0,51.0,S
172.0,53.0,M
172.0,53.0,M
172.0,53.0,M
172.0,53.0,M
160.0,56.0,L
160.0,56.0,L
159.0,50.0,S
160.0,63.0,M
179.0,83.0,XL
170.0,75.0,XL
170.0,75.0,XL
170.0,75.0,XL
170.0,75.0,XL
170.0,75.0,XL
170.0,75.0,XL
167.0,60.0,M
163.0,64.0,L
163.0,64.0,L
173.0,66.0,L
173.0,66.0,L
166.0,55.0,S
174.0,77.0,L
174.0,77.0,L
174.0,77.0,L
174.0,77.0,L
160.0,61.0,L
160.0,61.0,L
166.0,55.0,S
158.0,62.0,M
158.0,62.0,M
152.0,62.0,L
152.0,62.0,L
179.0,65.0,XL
178.0,68.0,L
178.0,68.0,L
174.0,73.0,L
174.0,73.0,L
174.0,73.0,L
163.0,48.0,XS
163.0,48.0,XS
165.0,58.0,M
167.0,56.0,M
170.0,64.0,L
170.0,64.0,L
170.0,64.0,L
170.0,66.0,L
163.0,48.0,XS
178.0,68.0,L
178.0,68.0,L
178.0,68.0,L
178.0,68.0,L
178.0,102.0,XL
178.0,102.0,XL
163.0,48.0,XS
178.0,102.0,XL
164.0,57.0,M
178.0,102.0,XL
178.0,102.0,XL
178.0,102.0,XL
172.0,67.0,M
172.0,67.0,M
162.0,53.0,M
167.0,62.0,L
159.0,52.0,S
177.0,82.0,XL
159.0,52.0,S
157.0,62.0,L
165.0,69.0,L
172.0,66.0,L
172.0,66.0,L
172.0,66.0,L
172.0,66.0,L
165.0,69.0,L
165.0,69.0,L
165.0,69.0,L
161.0,64.0,L
153.0,50.0,S
153.0,50.0,S
181.0,69.0,L
181.0,69.0,L
181.0,69.0,L
167.0,48.0,M
167.0,48.0,M
167.0,48.0,M
160.0,50.0,S
167.0,58.0,M
172.0,67.0,M
172.0,67.0,M
167.0,58.0,M
158.0,49.0,S
158.0,49.0,S
158.0,49.0,S
158.0,49.0,S
168.0,56.0,M
168.0,56.0,M
172.0,67.0,M
168.0,56.0,M
172.0,66.0,L
170.0,64.0,L
168.0,54.0,S
176.0,83.0,XL
168.0,54.0,S
176.0,83.0,XL
176.0,83.0,XL
165.0,75.0,XL
158.0,48.0,S
178.0,68.0,L
178.0,68.0,L
170.0,64.0,L
170.0,64.0,L
155.0,45.0,M
164.0,69.0,XL
155.0,45.0,M
155.0,45.0,M
164.0,57.0,M
173.0,73.0,L
173.0,73.0,L
173.0,73.0,L
162.0,56.0,S
161.0,51.0,S
161.0,53.0,M
169.0,59.0,M
169.0,59.0,M
176.0,83.0,XL
167.0,46.0,S
176.0,72.0,L
176.0,72.0,L
176.0,72.0,L
163.0,48.0,XS
163.0,48.0,XS
171.0,66.0,M
171.0,66.0,M
188.0,87.0,XL
166.0,58.0,M
165.0,50.0,S
165.0,50.0,S
165.0,50.0,S
158.0,64.0,L
158.0,64.0,L
165.0,50.0,S
182.0,84.0,XL
182.0,84.0,XL
158.0,64.0,L
163.0,73.0,XL
163.0,73.0,XL
158.0,64.0,L
161.0,50.0,S
161.0,50.0,S
153.0,45.0,XS
158.0,44.0,S
179.0,71.0,XL
178.0,70.0,L
178.0,70.0,L
178.0,70.0,L
178.0,70.0,L
174.0,65.0,M
174.0,65.0,M
174.0,65.0,M
174.0,65.0,M
162.0,56.0,S
176.0,72.0,L
166.0,57.0,M
166.0,57.0,M
166.0,57.0,M
166.0,57.0,M
182.0,72.0,XL
182.0,72.0,XL
182.0,72.0,XL
182.0,72.0,XL
182.0,72.0,XL
162.0,55.0,M
165.0,65.0,M
158.0,54.0,S
170.0,50.0,S
157.0,53.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
158.0,56.0,M
163.0,47.0,S
159.0,52.0,S
156.0,58.0,M
167.0,54.0,S
167.0,54.0,S
158.0,50.0,S
168.0,64.0,M
164.0,69.0,XL
164.0,69.0,XL
168.0,51.0,S
163.0,73.0,XL
176.0,72.0,L
176.0,72.0,L
161.0,53.0,S
161.0,53.0,S
177.0,74.0,XL
163.0,55.0,M
168.0,52.0,S
168.0,52.0,S
168.0,52.0,S
163.0,55.0,M
163.0,55.0,M
165.0,60.0,L
165.0,60.0,L
165.0,60.0,L
172.0,64.0,XL
172.0,64.0,XL
168.0,64.0,M
172.0,64.0,XL
162.0,57.0,L
178.0,68.0,XL
178.0,68.0,XL
178.0,68.0,XL
172.0,60.0,M
178.0,68.0,XL
168.0,68.0,L
162.0,52.0,S
162.0,52.0,S
165.0,60.0,L
155.0,58.0,L
166.0,55.0,M
181.0,74.0,XL
167.0,58.0,M
167.0,58.0,M
188.0,77.0,XL
176.0,61.0,L
168.0,51.0,S
171.0,60.0,M
162.0,56.0,M
170.0,71.0,L
170.0,71.0,L
159.0,53.0,M
178.0,80.0,XL
178.0,80.0,XL
178.0,80.0,XL
176.0,78.0,L
176.0,78.0,L
161.0,51.0,M
161.0,51.0,M
161.0,51.0,M
168.0,72.0,L
168.0,72.0,L
174.0,76.0,L
170.0,73.0,L
170.0,73.0,L
162.0,49.0,S
162.0,49.0,S
165.0,55.0,S
165.0,55.0,S
168.0,70.0,L
166.0,55.0,S
164.0,55.0,M
174.0,68.0,M
173.0,66.0,L
174.0,77.0,L
174.0,68.0,M
174.0,68.0,M
178.0,68.0,L
160.0,51.0,S
180.0,84.0,XL
180.0,84.0,XL
180.0,84.0,XL
160.0,56.0,M
179.0,71.0,XL
176.0,73.0,L
176.0,73.0,L
162.0,55.0,M
157.0,53.0,M
162.0,55.0,M
162.0,55.0,M
156.0,58.0,M
166.0,60.0,M
166.0,61.0,L
166.0,61.0,L
153.0,50.0,S
165.0,60.0,L
179.0,61.0,L
172.0,64.0,XL
162.0,57.0,L
172.0,60.0,M
178.0,68.0,XL
178.0,68.0,XL
178.0,68.0,XL
178.0,68.0,XL
178.0,68.0,XL
176.0,73.0,L
168.0,68.0,L
154.0,47.0,S
188.0,77.0,XL
181.0,74.0,XL
181.0,74.0,XL
174.0,53.0,M
167.0,58.0,M
174.0,80.0,XL
173.0,67.0,M
173.0,67.0,M
174.0,80.0,XL
174.0,80.0,XL
173.0,67.0,M
162.0,56.0,M
158.0,51.0,S
173.0,64.0,M
163.0,58.0,M
170.0,71.0,L
165.0,67.0,L
165.0,67.0,L
147.0,43.0,S
161.0,51.0,M
161.0,51.0,M
161.0,58.0,M
176.0,78.0,L
157.0,51.0,M
164.0,56.0,M
173.0,68.0,L
163.0,53.0,M
163.0,53.0,M
168.0,72.0,L
168.0,72.0,L
170.0,73.0,L
175.0,68.0,L
164.0,48.0,M
156.0,43.0,S
158.0,55.0,S
158.0,55.0,S
158.0,55.0,S
158.0,55.0,S
178.0,68.0,L
158.0,55.0,S
158.0,55.0,S
158.0,55.0,S
168.0,64.0,M
168.0,64.0,M
178.0,80.0,XL
163.0,55.0,M
160.0,57.0,S
178.0,80.0,XL
165.0,60.0,L
163.0,49.0,S
163.0,49.0,S
158.0,43.0,XS
163.0,75.0,XL
163.0,75.0,XL
163.0,75.0,XL
163.0,75.0,XL
163.0,75.0,XL
162.0,56.0,L
159.0,46.0,S
159.0,46.0,S
163.0,75.0,XL
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
159.0,46.0,S
177.0,81.0,XL
177.0,81.0,XL
177.0,81.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
153.0,47.0,M
163.0,66.0,L
153.0,55.0,S
161.0,55.0,M
161.0,55.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
165.0,60.0,M
181.0,70.0,XL
165.0,60.0,M
165.0,60.0,M
168.0,70.0,L
174.0,50.0,M
172.0,85.0,XL
171.0,65.0,L
171.0,65.0,L
151.0,51.0,M
178.0,91.0,XL
151.0,51.0,M
151.0,51.0,M
151.0,51.0,M
178.0,91.0,XL
151.0,51.0,M
171.0,65.0,L
171.0,65.0,L
171.0,65.0,L
171.0,65.0,L
171.0,65.0,L
171.0,65.0,L
163.0,50.0,M
163.0,50.0,M
168.0,53.0,S
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
177.0,88.0,XL
161.0,59.0,M
161.0,59.0,M
158.0,48.0,S
161.0,54.0,S
161.0,54.0,S
168.0,55.0,M
168.0,55.0,M
168.0,55.0,M
168.0,55.0,M
168.0,55.0,M
174.0,68.0,XL
168.0,55.0,M
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
174.0,68.0,XL
168.0,55.0,M
157.0,46.0,S
168.0,64.0,M
164.0,64.0,XL
160.0,60.0,M
168.0,64.0,M
167.0,56.0,M
167.0,56.0,M
164.0,48.0,M
164.0,48.0,M
156.0,52.0,M
167.0,56.0,M
167.0,56.0,M
167.0,56.0,M
184.0,87.0,XL
175.0,71.0,M
170.0,68.0,L
182.0,78.0,XL
158.0,54.0,M
158.0,54.0,M
158.0,54.0,M
182.0,78.0,XL
182.0,78.0,XL
182.0,78.0,XL
171.0,65.0,M
165.0,62.0,L
165.0,62.0,L
173.0,78.0,XL
173.0,78.0,XL
156.0,48.0,M
180.0,70.0,XL
161.0,59.0,M
171.0,64.0,L
172.0,78.0,L
156.0,67.0,XL
172.0,78.0,L
175.0,75.0,L
172.0,78.0,L
175.0,75.0,L
175.0,75.0,L
175.0,55.0,M
162.0,62.0,M
162.0,62.0,M
163.0,52.0,S
163.0,52.0,S
163.0,52.0,S
164.0,65.0,L
164.0,65.0,L
164.0,65.0,L
164.0,65.0,L
164.0,65.0,L
164.0,65.0,L
170.0,55.0,M
180.0,70.0,XL
157.0,46.0,S
153.0,50.0,S
157.0,46.0,S
157.0,46.0,S
157.0,46.0,S
157.0,46.0,S
157.0,46.0,S
175.0,55.0,M
160.0,60.0,M
160.0,60.0,M
162.0,57.0,M
160.0,55.0,S
160.0,55.0,S
165.0,76.0,XL
160.0,55.0,S
160.0,56.0,M
160.0,47.0,S
170.0,53.0,S
170.0,53.0,S
170.0,53.0,S
165.0,49.0,S
165.0,49.0,S
165.0,49.0,S
157.0,48.0,S
157.0,48.0,S
155.0,47.0,S
158.0,58.0,L
172.0,85.0,XL
170.0,61.0,M
172.0,85.0,XL
175.0,72.0,L
162.0,54.0,M
167.0,60.0,M
157.0,51.0,M
157.0,50.0,M
170.0,61.0,M
170.0,61.0,M
154.0,50.0,S
154.0,50.0,S
165.0,65.0,XL
161.0,52.0,M
170.0,71.0,L
157.0,64.0,L
163.0,54.0,M
184.0,98.0,XL
171.0,83.0,XL
167.0,53.0,S
159.0,58.0,M
170.0,70.0,M
170.0,70.0,M
170.0,70.0,M
167.0,58.0,M
159.0,47.0,S
167.0,58.0,M
167.0,58.0,M
181.0,83.0,XL
181.0,83.0,XL
177.0,65.0,L
157.0,45.0,S
157.0,45.0,S
157.0,45.0,S
170.0,54.0,M
170.0,54.0,M
158.0,58.0,L
163.0,56.0,M
163.0,56.0,M
158.0,58.0,L
160.0,70.0,XL
162.0,68.0,L
176.0,75.0,L
176.0,75.0,L
166.0,73.0,XL
179.0,76.0,XL
179.0,76.0,XL
152.0,47.0,M
179.0,76.0,XL
179.0,76.0,XL
179.0,76.0,XL
174.0,82.0,XL
155.0,45.0,S
160.0,46.0,S
160.0,46.0,S
169.0,58.0,M
158.0,46.0,S
170.0,68.0,M
170.0,68.0,M
165.0,59.0,S
165.0,50.0,S
170.0,83.0,L
168.0,68.0,XL
165.0,57.0,L
167.0,58.0,M
167.0,58.0,M
167.0,58.0,M
160.0,50.0,S
162.0,44.0,XS
161.0,53.0,M
180.0,82.0,XL
164.0,52.0,M
164.0,52.0,M
172.0,62.0,M
155.0,42.0,S
155.0,42.0,S
155.0,42.0,S
158.0,52.0,M
158.0,52.0,M
158.0,52.0,M
158.0,52.0,M
175.0,71.0,M
175.0,71.0,M
175.0,71.0,M
161.0,61.0,L
168.0,78.0,L
175.0,75.0,L
175.0,75.0,L
175.0,75.0,L
158.0,55.0,L
158.0,55.0,L
164.0,48.0,M
162.0,45.0,S
180.0,70.0,XL
180.0,70.0,XL
161.0,52.0,M
164.0,65.0,L
160.0,55.0,S
160.0,60.0,L
161.0,52.0,S
161.0,52.0,S
160.0,56.0,M
155.0,45.0,S
167.0,66.0,M
167.0,66.0,M
168.0,56.0,M
168.0,56.0,M
175.0,72.0,L
158.0,51.0,M
158.0,51.0,M
158.0,51.0,M
158.0,51.0,M
158.0,51.0,M
168.0,64.0,L
168.0,64.0,L
168.0,64.0,L
168.0,64.0,L
157.0,50.0,M
154.0,50.0,S
157.0,50.0,M
159.0,56.0,S
162.0,54.0,M
162.0,54.0,M
162.0,54.0,M
175.0,71.0,M
162.0,50.0,S
167.0,60.0,M
169.0,87.0,XL
169.0,87.0,XL
174.0,68.0,M
184.0,100.0,XL
184.0,100.0,XL
184.0,100.0,XL
184.0,100.0,XL
181.0,71.0,L
173.0,65.0,L
173.0,65.0,L
168.0,83.0,XL
157.0,45.0,S
155.0,63.0,L
163.0,55.0,M
163.0,50.0,M
179.0,76.0,XL
178.0,85.0,L
159.0,52.0,S
157.0,57.0,M
172.0,66.0,M
181.0,80.0,XL
181.0,80.0,XL
165.0,50.0,S
165.0,50.0,S
165.0,49.0,S
170.0,58.0,M
155.0,46.0,S
155.0,46.0,S
171.0,73.0,XL
171.0,73.0,XL
171.0,73.0,XL
171.0,73.0,XL
158.0,42.0,S
171.0,73.0,XL
167.0,51.0,S
167.0,51.0,S
161.0,60.0,L
168.0,60.0,L
161.0,54.0,M
161.0,54.0,M
183.0,71.0,XL
167.0,55.0,M
184.0,74.0,XL
173.0,82.0,XL
166.0,61.0,M
173.0,102.0,XL
161.0,55.0,S
147.0,43.0,S
147.0,43.0,S
176.0,63.0,L
161.0,58.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
163.0,53.0,M
170.0,73.0,L
166.0,63.0,L
166.0,63.0,L
155.0,60.0,L
156.0,43.0,S
155.0,60.0,L
155.0,60.0,L
161.0,80.0,XL
161.0,80.0,XL
158.0,55.0,S
178.0,68.0,L
178.0,68.0,L
170.0,61.0,L
163.0,49.0,S
162.0,56.0,L
166.0,55.0,S
155.0,48.0,M
165.0,60.0,M
181.0,70.0,XL
181.0,70.0,XL
171.0,65.0,L
171.0,65.0,L
168.0,53.0,S
174.0,68.0,XL
168.0,70.0,L
161.0,59.0,M
180.0,88.0,XL
180.0,88.0,XL
172.0,62.0,M
157.0,48.0,S
172.0,62.0,M
155.0,55.0,M
168.0,55.0,M
158.0,58.0,M
158.0,58.0,M
158.0,58.0,M
168.0,55.0,M
174.0,68.0,XL
174.0,68.0,XL
167.0,56.0,M
164.0,48.0,M
171.0,61.0,M
171.0,61.0,M
163.0,57.0,M
161.0,61.0,L
153.0,42.0,S
184.0,87.0,XL
161.0,61.0,L
184.0,87.0,XL
182.0,78.0,XL
182.0,78.0,XL
181.0,70.0,XL
161.0,61.0,L
172.0,56.0,M
172.0,56.0,M
165.0,62.0,L
175.0,75.0,L
159.0,47.0,S
162.0,50.0,M
175.0,55.0,M
160.0,47.0,S
177.0,82.0,XL
161.0,52.0,M
167.0,52.0,S
158.0,51.0,M
159.0,47.0,S
157.0,50.0,M
157.0,50.0,M
157.0,50.0,M
164.0,53.0,S
164.0,53.0,S
163.0,59.0,M
164.0,53.0,S
153.0,48.0,M
157.0,64.0,L
157.0,64.0,L
157.0,64.0,L
164.0,65.0,L
169.0,55.0,S
184.0,100.0,XL
184.0,100.0,XL
184.0,100.0,XL
169.0,87.0,XL
173.0,65.0,L
164.0,60.0,M
164.0,65.0,L
165.0,65.0,M
181.0,83.0,XL
169.0,57.0,M
181.0,83.0,XL
181.0,83.0,XL
181.0,83.0,XL
177.0,65.0,L
176.0,86.0,XL
168.0,47.0,S
168.0,47.0,S
168.0,47.0,S
171.0,75.0,XL
171.0,75.0,XL
176.0,80.0,L
176.0,75.0,L
163.0,56.0,M
175.0,55.0,M
179.0,76.0,XL
175.0,55.0,M
179.0,76.0,XL
179.0,76.0,XL
179.0,76.0,XL
179.0,76.0,XL
178.0,85.0,L
164.0,60.0,L
164.0,60.0,L
169.0,57.0,M
174.0,82.0,XL
166.0,51.0,S
166.0,51.0,S
155.0,45.0,S
165.0,63.0,L
160.0,63.0,L
161.0,60.0,L
169.0,58.0,M
169.0,58.0,M
169.0,58.0,M
164.0,47.0,M
164.0,47.0,M
164.0,47.0,M
164.0,47.0,M
176.0,78.0,XL
165.0,59.0,S
165.0,59.0,S
174.0,60.0,M
160.0,57.0,M
167.0,66.0,M
167.0,66.0,M
181.0,80.0,XL
181.0,80.0,XL
156.0,57.0,L
156.0,57.0,L
175.0,76.0,L
168.0,60.0,XL
168.0,60.0,XL
168.0,60.0,XL
171.0,73.0,XL
171.0,73.0,XL
161.0,60.0,L
168.0,60.0,L
173.0,65.0,M
173.0,65.0,M
173.0,65.0,M
165.0,53.0,M
167.0,55.0,M
160.0,70.0,XL
176.0,68.0,M
168.0,89.0,XL
169.0,60.0,M
180.0,75.0,XL
180.0,75.0,XL
180.0,75.0,XL
153.0,45.0,XS
153.0,45.0,XS
157.0,53.0,M
157.0,53.0,M
157.0,53.0,M
170.0,58.0,M
173.0,82.0,XL
158.0,50.0,M
161.0,70.0,XL
161.0,70.0,XL
182.0,76.0,XL
182.0,76.0,XL
171.0,59.0,L
168.0,60.0,XL
183.0,74.0,XL
183.0,74.0,XL
168.0,60.0,XL
153.0,41.0,S
176.0,80.0,XL
158.0,57.0,M
177.0,72.0,L
177.0,72.0,L
177.0,72.0,L
177.0,72.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
169.0,77.0,L
156.0,48.0,S
156.0,48.0,S
156.0,48.0,S
167.0,59.0,L
167.0,59.0,L
167.0,59.0,L
167.0,59.0,L
167.0,59.0,L
167.0,59.0,L
162.0,53.0,S
170.0,56.0,M
165.0,55.0,S
170.0,56.0,M
163.0,50.0,S
163.0,50.0,S
163.0,50.0,S
163.0,62.0,L
160.0,55.0,M
175.0,61.0,M
173.0,73.0,L
173.0,73.0,L
170.0,58.0,L
164.0,50.0,M
164.0,50.0,M
164.0,50.0,M
166.0,80.0,XL
166.0,80.0,XL
164.0,50.0,M
164.0,50.0,M
168.0,60.0,L
167.0,66.0,M
167.0,66.0,M
153.0,46.0,S
153.0,46.0,S
167.0,54.0,M
167.0,54.0,M
153.0,46.0,S
153.0,46.0,S
168.0,55.0,S
179.0,70.0,L
165.0,55.0,S
165.0,55.0,S
165.0,55.0,S
167.0,54.0,M
167.0,54.0,M
167.0,54.0,M
167.0,54.0,M
167.0,54.0,M
155.0,45.0,S
155.0,45.0,S
160.0,53.0,M
160.0,53.0,M
160.0,83.0,XL
156.0,48.0,M
163.0,57.0,M
163.0,57.0,M
173.0,73.0,L
160.0,54.0,S
163.0,57.0,M
160.0,54.0,S
159.0,52.0,M
160.0,54.0,S
159.0,52.0,M
159.0,52.0,M
159.0,52.0,M
173.0,73.0,L
160.0,54.0,S
159.0,52.0,M
159.0,52.0,M
156.0,52.0,M
156.0,52.0,M
156.0,52.0,M
174.0,78.0,L
156.0,52.0,M
180.0,71.0,XL
180.0,71.0,XL
180.0,71.0,XL
178.0,78.0,XL
178.0,78.0,XL
157.0,52.0,S
153.0,46.0,S
153.0,46.0,S
153.0,46.0,S
161.0,51.0,M
161.0,51.0,M
161.0,51.0,M
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
161.0,49.0,S
172.0,68.0,L
170.0,83.0,XL
170.0,83.0,XL
156.0,57.0,L
156.0,57.0,L
156.0,57.0,L
156.0,57.0,L
168.0,58.0,L
168.0,58.0,L
170.0,83.0,XL
170.0,83.0,XL
159.0,57.0,L
